Timestamp, 2021-09-24 17-42-14

Frequency (Hz), CH 1: PSD for Power 0.9dBm (dBm), CH 1: PSD for Power 0.8078dBm (dBm), CH 1: PSD for Power 0.8072dBm (dBm), CH 1: PSD for Power 0.8058dBm (dBm), CH 1: PSD for Power 0.8048dBm (dBm), CH 1: PSD for Power 0.8042dBm (dBm), CH 1: PSD for Power 0.8037dBm (dBm), CH 1: PSD for Power 0.8022dBm (dBm), CH 1: PSD for Power 0.8012dBm (dBm), CH 1: PSD for Power 0.8dBm (dBm), CH 1: PSD for Power 0.7987dBm (dBm), CH 1: PSD for Power 0.7974dBm (dBm), CH 1: PSD for Power 0.7953dBm (dBm), CH 1: PSD for Power 0.7939dBm (dBm), CH 1: PSD for Power 0.7924dBm (dBm), CH 1: PSD for Power 0.7908dBm (dBm), CH 1: PSD for Power 0.7893dBm (dBm), CH 1: PSD for Power 0.8095dBm (dBm), CH 1: PSD for Power 0.8096dBm (dBm), CH 1: PSD for Power 0.8098dBm (dBm), CH 1: PSD for Power 0.81dBm (dBm)
3200000.0, -96.32745361328125, -94.52470397949219, -93.91429901123047, -92.73772430419922, -92.33244323730469, -91.88594818115234, -91.65098571777344, -90.73389434814453, -90.0260238647461, -89.602783203125, -88.82913208007812, -88.12571716308594, -87.01522827148438, -86.38687896728516, -85.35015869140625, -84.93209075927734, -85.25653076171875, -94.85746765136719, -94.69139099121094, -94.8292236328125, -94.75926208496094
3250000.0, -96.43851470947266, -94.55030059814453, -93.95647430419922, -92.74392700195312, -92.30474090576172, -91.94526672363281, -91.5840072631836, -90.54905700683594, -90.13621520996094, -89.43741607666016, -88.77054595947266, -88.21912384033203, -87.08070373535156, -86.37137603759766, -85.49253845214844, -84.9696273803711, -85.2962646484375, -94.53446960449219, -94.7709732055664, -94.79116821289062, -94.67842102050781
3300000.0, -96.5075912475586, -94.4294662475586, -94.00675964355469, -92.91029357910156, -92.29661560058594, -91.7291259765625, -91.5578842163086, -90.49637603759766, -90.15592193603516, -89.4589614868164, -89.0909194946289, -88.12812805175781, -87.33515167236328, -86.2713851928711, -85.33601379394531, -85.02326965332031, -85.33409881591797, -94.71229553222656, -94.75505065917969, -94.70836639404297, -94.76277160644531
3350000.0, -96.53145599365234, -94.45246887207031, -93.88121032714844, -92.77194213867188, -92.24085235595703, -91.82657623291016, -91.77043151855469, -90.55411529541016, -90.00113677978516, -89.58827209472656, -88.8208236694336, -88.09365844726562, -87.20896911621094, -86.09599304199219, -85.50401306152344, -84.81013488769531, -85.22676086425781, -94.69043731689453, -94.73344421386719, -94.8496322631836, -94.70429992675781
3400000.0, -96.54316711425781, -94.52669525146484, -93.82572937011719, -92.96881103515625, -92.37826538085938, -91.88700103759766, -91.73638153076172, -90.57904052734375, -89.94984436035156, -89.2679214477539, -88.69769287109375, -88.11940002441406, -87.18187713623047, -86.39739227294922, -85.40202331542969, -85.0033187866211, -85.31220245361328, -94.78215026855469, -94.90733337402344, -94.73548889160156, -94.76425170898438
3450000.0, -96.66796112060547, -94.65208435058594, -93.94223022460938, -93.0870132446289, -92.41542053222656, -91.802001953125, -91.6777572631836, -90.7359848022461, -90.09651184082031, -89.55207824707031, -88.85200500488281, -88.15208435058594, -87.09420776367188, -86.17909240722656, -85.59829711914062, -85.10041809082031, -85.55149841308594, -94.76026916503906, -94.83720397949219, -94.58161163330078, -94.79304504394531
3500000.0, -96.61473846435547, -94.37120056152344, -94.1639175415039, -92.96443939208984, -92.27293395996094, -91.80753326416016, -91.69219207763672, -90.6264419555664, -89.99845123291016, -89.42756652832031, -88.84336853027344, -88.2923583984375, -87.13013458251953, -86.220947265625, -85.37236022949219, -85.12120056152344, -85.40103912353516, -94.76158142089844, -94.76466369628906, -94.79639434814453, -94.9012451171875
3550000.0, -96.5395736694336, -94.55522155761719, -93.86421203613281, -92.8630142211914, -92.44984436035156, -91.68821716308594, -91.79461669921875, -90.54873657226562, -90.17292785644531, -89.4826889038086, -88.8535385131836, -88.18254089355469, -87.20159912109375, -86.12451934814453, -85.46639251708984, -84.87139892578125, -85.40872192382812, -94.8642578125, -94.66578674316406, -94.75459289550781, -94.75694274902344
3600000.0, -96.63506317138672, -94.4854965209961, -94.15347290039062, -93.26933288574219, -92.48136901855469, -91.90843200683594, -91.65738677978516, -90.75877380371094, -90.20132446289062, -89.46003723144531, -88.85955810546875, -88.30033874511719, -86.98328399658203, -86.35031127929688, -85.37213897705078, -84.7927474975586, -85.46675872802734, -94.712646484375, -94.69474029541016, -94.79483795166016, -94.7244873046875
3650000.0, -96.64563751220703, -94.40098571777344, -94.12928771972656, -93.0322036743164, -92.38883972167969, -92.0151596069336, -91.6132583618164, -90.60454559326172, -90.14090728759766, -89.32901763916016, -88.92250061035156, -88.1125259399414, -87.11555480957031, -86.07425689697266, -85.36781311035156, -84.8438491821289, -85.48976135253906, -94.79945373535156, -94.7565689086914, -94.73043060302734, -94.83162689208984
3700000.0, -96.51737976074219, -94.724365234375, -94.07743835449219, -93.33325958251953, -92.4723129272461, -91.97598266601562, -91.59823608398438, -90.70726013183594, -90.0425796508789, -89.73094177246094, -88.99274444580078, -87.998291015625, -87.2464370727539, -86.2444839477539, -85.64339447021484, -85.03260803222656, -85.46211242675781, -94.80313110351562, -94.86079406738281, -94.88789367675781, -94.83103942871094
3750000.0, -96.59610748291016, -94.64904022216797, -94.35563659667969, -93.0229263305664, -92.6637954711914, -91.98243713378906, -91.8154067993164, -90.5476303100586, -90.17811584472656, -89.63079071044922, -88.91199493408203, -88.19536590576172, -87.14937591552734, -86.32551574707031, -85.53369903564453, -85.12763977050781, -85.67782592773438, -94.7196044921875, -94.57096862792969, -94.86061096191406, -94.85809326171875
3800000.0, -96.64920043945312, -94.6523208618164, -94.24466705322266, -93.11105346679688, -92.27875518798828, -92.0857162475586, -91.9415512084961, -90.57276916503906, -90.14747619628906, -89.47990417480469, -88.77687072753906, -88.2411880493164, -87.08870697021484, -86.4476089477539, -85.60873413085938, -84.84093475341797, -85.52930450439453, -94.90632629394531, -94.79896545410156, -94.75235748291016, -95.00885009765625
3850000.0, -96.65735626220703, -94.59590148925781, -94.0260238647461, -92.92765808105469, -92.2799072265625, -91.93363189697266, -91.87102508544922, -90.70594787597656, -89.94032287597656, -89.36153411865234, -88.95838928222656, -88.10435485839844, -87.25122833251953, -86.32109069824219, -85.5948486328125, -85.09477233886719, -85.5960464477539, -94.8289566040039, -94.84681701660156, -95.00914001464844, -94.92265319824219
3900000.0, -96.82526397705078, -94.59556579589844, -94.0942611694336, -93.04226684570312, -92.5205307006836, -91.85994720458984, -91.82218933105469, -90.7078857421875, -90.2806167602539, -89.54649353027344, -89.12532806396484, -88.36734771728516, -87.17076110839844, -86.23774719238281, -85.47337341308594, -85.24565124511719, -85.64265441894531, -94.83831024169922, -94.92996978759766, -94.7994613647461, -95.1391830444336
3950000.0, -96.66682434082031, -94.6810531616211, -94.0677261352539, -93.37745666503906, -92.65391540527344, -91.93864440917969, -91.53726959228516, -90.85102081298828, -90.33317565917969, -89.7498779296875, -88.94841766357422, -88.1843490600586, -87.24483489990234, -86.18827819824219, -85.54364013671875, -85.19216918945312, -85.79698944091797, -94.8995361328125, -94.82709503173828, -94.94922637939453, -95.09709167480469
4000000.0, -96.75706481933594, -94.55897521972656, -94.23774719238281, -93.11278533935547, -92.46636199951172, -91.98545837402344, -91.84475708007812, -90.61195373535156, -90.22209930419922, -89.75816345214844, -88.90958404541016, -88.11427307128906, -87.1777572631836, -86.18772888183594, -85.56739044189453, -85.03459930419922, -85.85089874267578, -94.7901382446289, -94.80966186523438, -94.91129302978516, -94.89713287353516
4050000.0, -96.78937530517578, -94.55787658691406, -94.02754974365234, -93.197998046875, -92.52831268310547, -92.03361511230469, -91.702880859375, -90.66259765625, -90.03609466552734, -89.6394271850586, -88.90035247802734, -88.23810577392578, -87.05305480957031, -86.34236907958984, -85.59759521484375, -85.13461303710938, -85.79985046386719, -94.79057312011719, -94.88114166259766, -94.86631774902344, -95.05426788330078
4100000.0, -96.6822509765625, -94.41854095458984, -94.18598937988281, -93.15788269042969, -92.62036895751953, -92.17000579833984, -91.73263549804688, -90.83663177490234, -90.13273620605469, -89.5141372680664, -88.85221099853516, -88.18426513671875, -87.28348541259766, -86.4771957397461, -85.52925872802734, -85.03511047363281, -85.91632843017578, -94.70658111572266, -95.03560638427734, -94.90596771240234, -94.96855926513672
4150000.0, -96.60839080810547, -94.54332733154297, -94.17984771728516, -93.02732849121094, -92.5235595703125, -91.77955627441406, -91.7473373413086, -90.72694396972656, -90.11381530761719, -89.44010925292969, -88.81782531738281, -88.19050598144531, -87.20201873779297, -86.44476318359375, -85.50848388671875, -85.37725067138672, -85.70428466796875, -94.95036315917969, -94.99771881103516, -94.92845916748047, -95.13919067382812
4200000.0, -96.7793960571289, -94.23988342285156, -94.0786361694336, -93.23184204101562, -92.72154998779297, -92.12068939208984, -91.7628402709961, -90.52809143066406, -90.29248046875, -89.55501556396484, -88.88383483886719, -88.11869049072266, -87.45359802246094, -86.598876953125, -85.5643310546875, -84.98456573486328, -85.85102081298828, -94.8772201538086, -94.87709045410156, -94.9412841796875, -94.85640716552734
4250000.0, -96.74854278564453, -94.44193267822266, -94.2644271850586, -93.14208984375, -92.39851379394531, -92.10444641113281, -91.93382263183594, -90.63795471191406, -90.01823425292969, -89.55328369140625, -88.92970275878906, -88.20182800292969, -87.00118255615234, -86.24104309082031, -85.65689849853516, -85.01248931884766, -85.79774475097656, -94.90647888183594, -94.93122863769531, -94.87767028808594, -94.90830993652344
4300000.0, -96.81840515136719, -94.32190704345703, -94.00621032714844, -93.07536315917969, -92.58699035644531, -91.94940185546875, -91.6480484008789, -90.5787124633789, -90.17279815673828, -89.32273864746094, -88.88972473144531, -88.4825210571289, -87.2335205078125, -86.40450286865234, -85.51509857177734, -85.09752655029297, -85.94628143310547, -94.89942932128906, -94.98306274414062, -94.79560852050781, -95.0780258178711
4350000.0, -96.88710021972656, -94.27607727050781, -94.21792602539062, -93.21939849853516, -92.4281997680664, -92.0055923461914, -91.55148315429688, -90.67997741699219, -90.03582763671875, -89.65016174316406, -88.75920104980469, -88.19869232177734, -87.03478240966797, -86.21864318847656, -85.55904388427734, -85.1036376953125, -85.67835998535156, -94.87403869628906, -94.89111328125, -94.82138061523438, -95.07137298583984
4400000.0, -96.71879577636719, -94.29377746582031, -94.05010986328125, -93.12245178222656, -92.46664428710938, -91.93685913085938, -91.74641418457031, -90.56546783447266, -90.1988525390625, -89.52903747558594, -88.85704040527344, -88.27085876464844, -87.30907440185547, -86.42054748535156, -85.76960754394531, -85.23741912841797, -85.75718688964844, -94.68357849121094, -95.09190368652344, -94.86705780029297, -94.79825592041016
4450000.0, -96.7835464477539, -94.3492431640625, -94.15359497070312, -93.08098602294922, -92.5305404663086, -92.10061645507812, -91.8686294555664, -90.4902114868164, -90.26779174804688, -89.47334289550781, -89.07232666015625, -88.06356048583984, -87.36454772949219, -86.26444244384766, -85.66971588134766, -85.13447570800781, -85.84796905517578, -94.79264068603516, -95.03524017333984, -94.87629699707031, -94.83607482910156
4500000.0, -96.83171081542969, -94.22402954101562, -94.15293884277344, -93.0353012084961, -92.42536926269531, -92.04115295410156, -91.88629150390625, -90.73746490478516, -90.3237075805664, -89.42451477050781, -88.83013916015625, -88.18209075927734, -87.28594970703125, -86.30220794677734, -85.69571685791016, -85.017578125, -85.57032012939453, -95.03361511230469, -95.04732513427734, -94.94713592529297, -95.00248718261719
4550000.0, -96.95954895019531, -94.26993560791016, -94.08442687988281, -93.11906433105469, -92.64146423339844, -91.96353149414062, -91.64836120605469, -90.66731262207031, -90.14396667480469, -89.49896240234375, -88.84870910644531, -88.1751937866211, -87.26581573486328, -86.30934143066406, -85.43635559082031, -85.11971282958984, -85.40059661865234, -94.84049224853516, -94.71582794189453, -94.76045227050781, -94.7637710571289
4600000.0, -96.82975006103516, -94.06257629394531, -94.04439544677734, -93.27995300292969, -92.52994537353516, -92.0804214477539, -91.85868072509766, -90.7580337524414, -90.28741455078125, -89.53459167480469, -88.89485168457031, -88.1806869506836, -87.20451354980469, -86.52387237548828, -85.34288787841797, -84.8890609741211, -84.9367904663086, -94.85960388183594, -94.97318267822266, -94.86161041259766, -94.74223327636719
4650000.0, -96.65072631835938, -94.28445434570312, -94.15711975097656, -93.20259857177734, -92.54927825927734, -91.94364166259766, -91.67979431152344, -90.7385025024414, -90.21207427978516, -89.4427719116211, -88.90728759765625, -88.30396270751953, -87.08216857910156, -86.33563232421875, -85.39649200439453, -84.92840576171875, -84.71260070800781, -94.88346862792969, -95.1017837524414, -94.92032623291016, -94.85906982421875
4700000.0, -96.795654296875, -94.36353302001953, -94.29869842529297, -93.43617248535156, -92.36604309082031, -92.04820251464844, -91.7815933227539, -90.59388732910156, -90.27558898925781, -89.72590637207031, -89.00897216796875, -88.29358673095703, -87.2284927368164, -86.59002685546875, -85.43842315673828, -84.85226440429688, -84.77191162109375, -94.92281341552734, -94.86320495605469, -95.05482482910156, -94.84780883789062
4750000.0, -97.0503921508789, -94.40190124511719, -94.03543853759766, -93.35708618164062, -92.71659851074219, -92.08399963378906, -91.86321258544922, -90.65413665771484, -90.13037109375, -89.80155944824219, -88.79719543457031, -88.27549743652344, -87.09646606445312, -86.41535949707031, -85.55299377441406, -84.92237091064453, -84.96539306640625, -94.86857604980469, -94.91288757324219, -95.00274658203125, -94.97191619873047
4800000.0, -96.86039733886719, -94.23243713378906, -94.24722290039062, -93.14669036865234, -92.57476806640625, -92.342041015625, -91.71361541748047, -90.74388122558594, -90.24295806884766, -89.71769714355469, -89.07489776611328, -88.23355102539062, -87.20451354980469, -86.64217376708984, -85.58722686767578, -85.15835571289062, -85.06509399414062, -94.93817901611328, -94.96206665039062, -94.97489166259766, -94.9169921875
4850000.0, -96.7579574584961, -94.267822265625, -94.01598358154297, -93.30715942382812, -92.47651672363281, -91.9358139038086, -91.85975646972656, -90.84370422363281, -90.20529174804688, -89.72467803955078, -88.92094421386719, -88.5384750366211, -87.39483642578125, -86.47613525390625, -85.66729736328125, -85.18077850341797, -85.48168182373047, -94.87311553955078, -94.86466217041016, -94.89346313476562, -95.06816101074219
4900000.0, -96.78596496582031, -94.44395446777344, -94.07548522949219, -93.30171203613281, -92.38600158691406, -91.92237091064453, -91.96000671386719, -90.83018493652344, -90.28730773925781, -89.72351837158203, -88.90673065185547, -88.4164810180664, -87.40815734863281, -86.28279113769531, -85.5350112915039, -85.05860900878906, -85.54088592529297, -94.88280487060547, -94.91085815429688, -94.86035919189453, -94.99178314208984
4950000.0, -96.70814514160156, -94.24449157714844, -94.17332458496094, -93.35578155517578, -92.59336853027344, -91.99775695800781, -91.73455047607422, -90.60691833496094, -90.28886413574219, -89.51905822753906, -88.96861267089844, -88.32621765136719, -87.31336975097656, -86.43677520751953, -85.81523895263672, -85.24736785888672, -85.68531799316406, -94.98421478271484, -94.98780059814453, -95.16947937011719, -95.05996704101562
5000000.0, -96.61956024169922, -94.29908752441406, -94.05879211425781, -93.0859375, -92.40240478515625, -92.06101989746094, -92.02604675292969, -90.8162841796875, -90.322509765625, -89.772216796875, -88.92314147949219, -88.40799713134766, -87.38671112060547, -86.26657104492188, -85.82345581054688, -85.37613677978516, -86.04380798339844, -94.93291473388672, -94.91730499267578, -95.04952239990234, -95.15126037597656
5050000.0, -96.99109649658203, -94.46422576904297, -94.075927734375, -93.14327239990234, -92.72474670410156, -92.1572494506836, -91.76441955566406, -90.93118286132812, -90.27465057373047, -89.62197875976562, -89.19070434570312, -88.51042175292969, -87.52227020263672, -86.66004943847656, -85.47679901123047, -85.19868469238281, -86.00012969970703, -94.8114013671875, -95.03004455566406, -95.13300323486328, -95.1504898071289
5100000.0, -96.79463195800781, -94.32852172851562, -94.04203796386719, -93.16740417480469, -92.63199615478516, -92.15748596191406, -91.91915130615234, -90.8291244506836, -90.37623596191406, -89.6700439453125, -88.92341613769531, -88.33204650878906, -87.28752899169922, -86.38682556152344, -85.60458374023438, -85.20458984375, -86.1242904663086, -94.85298156738281, -94.94963073730469, -94.9746322631836, -94.93639373779297
5150000.0, -96.8360366821289, -94.34864807128906, -94.03083801269531, -93.16084289550781, -92.41007232666016, -91.9324951171875, -91.96940612792969, -90.78977966308594, -90.29377746582031, -89.78003692626953, -88.8961410522461, -88.41033935546875, -87.31311798095703, -86.5137710571289, -85.78677368164062, -85.42784881591797, -86.22176361083984, -94.88380432128906, -94.95433044433594, -95.11717224121094, -94.9189453125
