Timestamp, 2021-09-24 12-09-31

Frequency (Hz), CH 1: PSD for Power 0.9dBm (dBm), CH 1: PSD for Power 0.8074dBm (dBm), CH 1: PSD for Power 0.8042dBm (dBm), CH 1: PSD for Power 0.8035dBm (dBm), CH 1: PSD for Power 0.8026dBm (dBm), CH 1: PSD for Power 0.8017dBm (dBm), CH 1: PSD for Power 0.8008dBm (dBm), CH 1: PSD for Power 0.7997dBm (dBm), CH 1: PSD for Power 0.7986dBm (dBm), CH 1: PSD for Power 0.7974dBm (dBm), CH 1: PSD for Power 0.7961dBm (dBm), CH 1: PSD for Power 0.7944dBm (dBm), CH 1: PSD for Power 0.8078dBm (dBm), CH 1: PSD for Power 0.7931dBm (dBm), CH 1: PSD for Power 0.7923dBm (dBm), CH 1: PSD for Power 0.7885dBm (dBm), CH 1: PSD for Power 0.786dBm (dBm), CH 1: PSD for Power 0.7839dBm (dBm), CH 1: PSD for Power 0.7796dBm (dBm), CH 1: PSD for Power 0.7746dBm (dBm), CH 1: PSD for Power 0.76dBm (dBm)
41000000.0, -118.2099380493164, -118.30671691894531, -118.36973571777344, -118.39631652832031, -118.3598403930664, -118.2059326171875, -118.55592346191406, -118.32022857666016, -118.2957763671875, -118.15721130371094, -118.51202392578125, -118.50431060791016, -118.33613586425781, -118.35562896728516, -118.51558685302734, -118.35374450683594, -118.40641784667969, -118.5363998413086, -118.25970458984375, -118.28431701660156, -118.3161392211914
41050000.0, -118.25254821777344, -118.1506576538086, -118.22019958496094, -118.38331604003906, -118.4251480102539, -118.51993560791016, -118.68431091308594, -118.57430267333984, -118.22969055175781, -118.19398498535156, -118.6224594116211, -118.3879165649414, -118.5423812866211, -118.3670425415039, -118.63114166259766, -118.24471282958984, -118.4942398071289, -118.3168716430664, -118.2235336303711, -118.34501647949219, -118.37835693359375
41100000.0, -118.40199279785156, -118.25227355957031, -118.32173919677734, -118.20401763916016, -118.46728515625, -118.31370544433594, -118.5735855102539, -118.69645690917969, -118.36429595947266, -118.33943176269531, -118.83198547363281, -118.52616882324219, -118.50102233886719, -118.40185546875, -118.4910888671875, -118.29039001464844, -118.7301025390625, -118.56132507324219, -118.42356872558594, -118.2802963256836, -118.56131744384766
41150000.0, -118.06329345703125, -118.4238510131836, -118.38340759277344, -118.57609558105469, -118.32539367675781, -118.33833312988281, -118.56120300292969, -118.70381927490234, -118.5919418334961, -118.2659912109375, -118.90812683105469, -118.425048828125, -118.42545318603516, -118.26966857910156, -118.68707275390625, -118.2662124633789, -118.68431091308594, -118.39283752441406, -118.1951675415039, -118.3160171508789, -118.47407531738281
41200000.0, -118.0538330078125, -118.36531066894531, -118.38993835449219, -118.38627624511719, -118.4832992553711, -118.3417739868164, -118.5828628540039, -118.70870208740234, -118.35115051269531, -118.29301452636719, -118.63505554199219, -118.45994567871094, -118.3965835571289, -118.66390228271484, -118.63233947753906, -118.35858154296875, -118.60499572753906, -118.48262023925781, -118.49241638183594, -118.48992919921875, -118.50215148925781
41250000.0, -118.358154296875, -118.38809967041016, -118.46671295166016, -118.69354248046875, -118.4615707397461, -118.41856384277344, -118.50191497802734, -118.53633117675781, -118.3006362915039, -118.26918029785156, -118.79012298583984, -118.61308288574219, -118.60391998291016, -118.49080657958984, -118.62590026855469, -118.4591064453125, -118.5336685180664, -118.3570556640625, -118.4355239868164, -118.3770751953125, -118.3038330078125
41300000.0, -118.2464370727539, -118.36346435546875, -118.4825210571289, -118.53700256347656, -118.48237609863281, -118.67616271972656, -118.70600891113281, -118.56724548339844, -118.57185363769531, -118.1808090209961, -118.65067291259766, -118.4427490234375, -118.42369079589844, -118.6051025390625, -118.63309478759766, -118.48287200927734, -118.66650390625, -118.3656005859375, -118.2959213256836, -118.42057037353516, -118.6241226196289
41350000.0, -118.34212493896484, -118.36604309082031, -118.5459976196289, -118.64643859863281, -118.50642395019531, -118.701171875, -118.80665588378906, -118.6154556274414, -118.53645324707031, -118.32511138916016, -118.9612808227539, -118.57835388183594, -118.51313781738281, -118.62113189697266, -118.62589263916016, -118.46504211425781, -118.75389099121094, -118.65129089355469, -118.48246765136719, -118.46659851074219, -118.59361267089844
41400000.0, -118.32768249511719, -118.49995422363281, -118.5520248413086, -118.70037841796875, -118.58712005615234, -118.57319641113281, -118.7730712890625, -118.68148040771484, -118.43385314941406, -118.4923324584961, -118.77308654785156, -118.6226577758789, -118.5439682006836, -118.64656829833984, -118.65999603271484, -118.41664123535156, -118.77888488769531, -118.5683822631836, -118.41358947753906, -118.47896575927734, -118.6390380859375
41450000.0, -118.50997161865234, -118.71925354003906, -118.6422348022461, -118.62211608886719, -118.4477767944336, -118.5938720703125, -118.60382080078125, -118.78675842285156, -118.6824951171875, -118.5665054321289, -118.96098327636719, -118.6635513305664, -118.6693115234375, -118.69068908691406, -118.51678466796875, -118.44020080566406, -118.8205337524414, -118.54496002197266, -118.55744934082031, -118.52156066894531, -118.56813049316406
41500000.0, -118.42893981933594, -118.35731506347656, -118.61065673828125, -118.78440856933594, -118.50334167480469, -118.79170989990234, -118.7212142944336, -118.81307220458984, -118.6163101196289, -118.5364761352539, -118.96965026855469, -118.49754333496094, -118.74055480957031, -118.82170104980469, -118.67906188964844, -118.33197021484375, -118.8211898803711, -118.66227722167969, -118.69786071777344, -118.68418884277344, -118.74267578125
41550000.0, -118.56291198730469, -118.41169738769531, -118.75202941894531, -118.73591613769531, -118.7535171508789, -118.53544616699219, -118.78028869628906, -118.8738021850586, -118.4834976196289, -118.60084533691406, -118.84800720214844, -118.71769714355469, -118.83207702636719, -118.79154968261719, -118.78067779541016, -118.63084411621094, -118.76570892333984, -118.5927505493164, -118.5015869140625, -118.6883773803711, -118.6250228881836
41600000.0, -118.4506607055664, -118.70013427734375, -118.60331726074219, -118.7666244506836, -118.6368408203125, -118.57896423339844, -118.7395248413086, -118.7332992553711, -118.7286605834961, -118.4140625, -118.92829895019531, -118.7972412109375, -118.74406433105469, -118.6424331665039, -118.61995697021484, -118.56805419921875, -118.67008209228516, -118.8732681274414, -118.73640441894531, -118.8218002319336, -118.90506744384766
41650000.0, -118.74195861816406, -118.7125473022461, -118.6653823852539, -118.76203918457031, -118.76629638671875, -118.81291198730469, -118.74442291259766, -118.67018127441406, -118.65167236328125, -118.6999282836914, -119.01570129394531, -118.77461242675781, -118.83834075927734, -118.8970947265625, -118.86943054199219, -118.74815368652344, -118.86224365234375, -118.59291076660156, -118.63835144042969, -118.7042236328125, -118.798583984375
41700000.0, -118.404541015625, -118.5890884399414, -118.86141204833984, -118.80711364746094, -118.8185043334961, -118.67753601074219, -118.79264068603516, -118.83036041259766, -118.85418701171875, -118.78187561035156, -118.7691879272461, -118.90476989746094, -118.78462982177734, -118.6200180053711, -118.84672546386719, -118.68489837646484, -118.78901672363281, -118.79720306396484, -118.71949768066406, -118.83221435546875, -118.77714538574219
41750000.0, -118.81787109375, -118.6596450805664, -118.7147445678711, -118.71226501464844, -118.55595397949219, -118.705078125, -118.78668212890625, -118.8031234741211, -118.73616790771484, -118.6613540649414, -119.00141906738281, -118.8342514038086, -118.6275634765625, -118.87052154541016, -118.87127685546875, -118.6160888671875, -118.9965591430664, -118.94535827636719, -118.59773254394531, -118.52479553222656, -118.7618408203125
41800000.0, -118.57454681396484, -118.71551513671875, -118.8609848022461, -118.7710189819336, -118.94200134277344, -118.9630126953125, -119.0676040649414, -118.8633804321289, -118.65385437011719, -118.55647277832031, -119.02644348144531, -118.9613265991211, -118.86283874511719, -118.84129333496094, -118.9168472290039, -118.67210388183594, -119.07609558105469, -118.8966293334961, -118.7802963256836, -118.72496032714844, -118.99766540527344
41850000.0, -118.61895751953125, -118.61474609375, -118.72090148925781, -118.6933364868164, -118.78922271728516, -118.93647766113281, -118.8464126586914, -118.8901138305664, -118.6963119506836, -118.8010025024414, -119.0514907836914, -118.8104248046875, -118.96480560302734, -118.81927490234375, -118.89314270019531, -118.57749938964844, -118.9866943359375, -118.76314544677734, -118.6589126586914, -118.7029037475586, -118.86607360839844
41900000.0, -118.73860931396484, -118.74275970458984, -118.84549713134766, -118.7599105834961, -118.79441833496094, -118.75833892822266, -119.03883361816406, -118.87568664550781, -118.8236083984375, -118.78443908691406, -119.06497955322266, -118.89604187011719, -118.90142822265625, -118.76457214355469, -118.81514739990234, -118.71342468261719, -118.99373626708984, -118.7898178100586, -118.79874420166016, -118.9356689453125, -118.7244644165039
41950000.0, -118.61100006103516, -118.97950744628906, -118.81502532958984, -118.88946533203125, -118.74947357177734, -119.0365982055664, -118.82356262207031, -118.94681549072266, -118.9046401977539, -118.81500244140625, -118.9098129272461, -118.96407318115234, -118.9081039428711, -118.8651123046875, -118.99503326416016, -118.91813659667969, -119.0170669555664, -118.93190002441406, -118.83970642089844, -118.82659912109375, -118.905517578125
42000000.0, -118.76811218261719, -118.87895202636719, -118.85150146484375, -119.0750961303711, -118.7726821899414, -119.00938415527344, -119.10587310791016, -119.01341247558594, -118.88362884521484, -118.9177017211914, -119.18951416015625, -119.01460266113281, -119.01241302490234, -119.1181640625, -119.08766174316406, -118.95418548583984, -118.8661880493164, -118.81208801269531, -118.75555419921875, -118.829833984375, -118.7835922241211
42050000.0, -118.76094055175781, -118.78668212890625, -118.79905700683594, -119.0042495727539, -118.8530044555664, -118.9574966430664, -119.1005859375, -118.92147064208984, -118.78836822509766, -118.80142974853516, -119.15506744384766, -118.95878601074219, -118.85060119628906, -118.94221496582031, -118.93846130371094, -118.7242431640625, -119.0582275390625, -118.83357238769531, -118.87264251708984, -118.78041076660156, -118.98313903808594
42100000.0, -118.86637115478516, -119.1480941772461, -119.0196533203125, -118.8558120727539, -119.00447845458984, -119.0481185913086, -118.90565490722656, -118.9709243774414, -118.88902282714844, -118.8935546875, -118.95704650878906, -118.96475982666016, -118.93193054199219, -119.0201187133789, -118.97200012207031, -118.75590515136719, -119.07759857177734, -118.75264739990234, -118.99601745605469, -119.039794921875, -118.78704833984375
42150000.0, -118.96894836425781, -119.18045806884766, -119.0026626586914, -118.96673583984375, -118.95921325683594, -118.91485595703125, -118.97608947753906, -119.00041198730469, -118.99149322509766, -118.8871078491211, -119.1721420288086, -118.76139831542969, -118.9702377319336, -119.0335693359375, -119.11393737792969, -119.17955017089844, -119.11177062988281, -118.97270202636719, -118.7950210571289, -118.84754943847656, -119.27664947509766
42200000.0, -119.04682922363281, -118.96772766113281, -118.87823486328125, -118.92295837402344, -119.06468200683594, -119.1277847290039, -118.9720687866211, -119.2513656616211, -118.7987289428711, -119.0540542602539, -119.14005279541016, -119.08650970458984, -118.99742126464844, -119.09187316894531, -119.1775894165039, -118.99275207519531, -119.24330139160156, -118.96174621582031, -118.9626693725586, -118.8229751586914, -118.9167251586914
42250000.0, -119.08634948730469, -118.94450378417969, -118.93153381347656, -119.0824203491211, -119.1426773071289, -118.98368835449219, -119.0140151977539, -119.0771484375, -118.8733139038086, -118.9127426147461, -119.1761703491211, -119.0647201538086, -119.16258239746094, -118.9659652709961, -118.97393798828125, -118.97269439697266, -118.92613220214844, -119.20051574707031, -118.84454345703125, -118.983642578125, -119.0244140625
42300000.0, -118.95635986328125, -119.1592025756836, -118.95845794677734, -118.9329605102539, -119.0622329711914, -118.9030532836914, -118.87220764160156, -119.1844711303711, -119.04429626464844, -119.0067138671875, -119.00862884521484, -119.07283020019531, -119.09051513671875, -119.01683044433594, -119.1183853149414, -119.1488265991211, -119.1732177734375, -118.85313415527344, -119.04007720947266, -119.16568756103516, -119.06059265136719
42350000.0, -118.9280776977539, -118.9559555053711, -119.0373306274414, -119.09912109375, -119.0876235961914, -119.16252136230469, -119.01529693603516, -119.19400787353516, -119.18577575683594, -119.00467681884766, -119.0767593383789, -119.264404296875, -119.1499252319336, -119.16929626464844, -118.90974426269531, -119.08258056640625, -119.15579986572266, -119.220458984375, -118.8775634765625, -118.90185546875, -119.023193359375
42400000.0, -119.18048095703125, -118.96034240722656, -119.13216400146484, -119.28938293457031, -119.21435546875, -119.2646484375, -119.14082336425781, -119.06806945800781, -119.07098388671875, -119.07666015625, -119.02421569824219, -119.2211685180664, -119.08595275878906, -119.22663879394531, -119.16092681884766, -119.0967025756836, -118.94195556640625, -119.12934875488281, -118.9943618774414, -119.11457824707031, -119.10749816894531
42450000.0, -119.01045227050781, -119.23600006103516, -119.12434387207031, -119.2109603881836, -119.0431900024414, -119.3077621459961, -119.0255355834961, -119.0670166015625, -119.0039291381836, -119.16558837890625, -119.37176513671875, -119.17720794677734, -119.28636169433594, -119.08976745605469, -119.13871765136719, -119.01234436035156, -119.32057189941406, -119.12052917480469, -118.94871520996094, -119.078369140625, -119.240234375
42500000.0, -119.19097900390625, -119.01568603515625, -118.9908676147461, -119.12789154052734, -119.23372650146484, -118.85029602050781, -119.07734680175781, -119.24771881103516, -119.0337142944336, -119.11273193359375, -119.36629486083984, -118.98313903808594, -119.0931167602539, -119.17408752441406, -119.1394271850586, -118.96614074707031, -119.21435546875, -118.96638488769531, -119.23701477050781, -119.1280746459961, -119.27032470703125
42550000.0, -119.16976165771484, -119.1179428100586, -119.26722717285156, -119.39833068847656, -119.27601623535156, -118.9328842163086, -119.11556243896484, -119.20790100097656, -119.20650482177734, -119.0127182006836, -119.1301040649414, -119.2389907836914, -119.03450012207031, -119.09550476074219, -119.0881576538086, -119.12931060791016, -119.21260070800781, -119.16346740722656, -119.11454772949219, -119.111572265625, -119.27958679199219
42600000.0, -119.1786117553711, -119.10142517089844, -118.99784851074219, -118.95914459228516, -119.0201187133789, -119.10074615478516, -119.1500473022461, -119.22712707519531, -118.96553802490234, -119.05680084228516, -119.05284118652344, -119.1363754272461, -119.0626220703125, -119.20307922363281, -119.2800064086914, -119.23179626464844, -119.1325454711914, -119.27339172363281, -119.20069885253906, -119.13525390625, -119.19532775878906
42650000.0, -119.22257232666016, -119.11775207519531, -119.12254333496094, -119.257080078125, -118.9662857055664, -119.11995697021484, -119.08168029785156, -119.17657470703125, -119.13301086425781, -118.98779296875, -119.25041198730469, -119.1252670288086, -119.15478515625, -119.15122985839844, -119.06452941894531, -119.04158782958984, -119.2447738647461, -119.13041687011719, -119.22137451171875, -119.08003997802734, -119.0562515258789
42700000.0, -119.1679458618164, -119.11683654785156, -119.23583984375, -119.23484802246094, -119.15625, -119.0335693359375, -119.16925048828125, -119.07502746582031, -119.24568176269531, -119.1361083984375, -119.27290344238281, -118.99703216552734, -119.38531494140625, -119.28056335449219, -119.2828598022461, -119.32767486572266, -119.10151672363281, -119.02986145019531, -119.24649810791016, -119.27491760253906, -119.05511474609375
42750000.0, -119.18318939208984, -118.9814224243164, -119.11921691894531, -119.09678649902344, -119.13697814941406, -119.15950012207031, -118.97380065917969, -119.0986328125, -119.09542083740234, -119.2096939086914, -119.3102035522461, -119.23933410644531, -119.08750915527344, -119.1502914428711, -119.1502685546875, -119.26084899902344, -119.1089096069336, -119.18228912353516, -119.23991394042969, -119.13172912597656, -119.15055084228516
42800000.0, -118.94068908691406, -119.02104187011719, -119.2408676147461, -119.34953308105469, -119.49273681640625, -119.16943359375, -119.36505126953125, -119.16285705566406, -119.13729095458984, -119.2357406616211, -119.31134033203125, -119.21162414550781, -119.28763580322266, -119.1691665649414, -119.22517395019531, -119.04146575927734, -119.13240051269531, -119.17124938964844, -119.22696685791016, -119.16535949707031, -119.26434326171875
42850000.0, -119.2599868774414, -119.1513900756836, -119.09403228759766, -119.22233581542969, -119.2607650756836, -119.19417572021484, -119.19944763183594, -119.15132904052734, -119.08476257324219, -119.20357513427734, -119.40728759765625, -119.11065673828125, -119.27229309082031, -119.21707916259766, -119.10536193847656, -119.2761001586914, -119.14994812011719, -119.138916015625, -119.17325592041016, -119.30366516113281, -119.29475402832031
42900000.0, -118.9564437866211, -119.22001647949219, -119.2169418334961, -119.2275161743164, -119.26377868652344, -119.22526550292969, -119.18946838378906, -119.19755554199219, -119.17088317871094, -119.35438537597656, -119.0611572265625, -119.23597717285156, -119.20977783203125, -119.21632385253906, -119.30937194824219, -119.1751708984375, -119.2728271484375, -119.17667388916016, -119.27357482910156, -119.0834732055664, -119.19572448730469
42950000.0, -119.2623519897461, -119.14801025390625, -119.2112045288086, -119.2237319946289, -119.25704193115234, -119.16697692871094, -119.29713439941406, -119.29533386230469, -119.21012878417969, -119.19742584228516, -119.2298355102539, -119.03495788574219, -119.1880874633789, -119.19743347167969, -119.09477233886719, -119.3344955444336, -119.02323913574219, -119.10624694824219, -119.33292388916016, -119.03265380859375, -119.0943374633789
43000000.0, -119.10160064697266, -119.2064208984375, -119.3048095703125, -119.28730773925781, -119.1004867553711, -119.10356140136719, -119.47767639160156, -119.22491455078125, -119.06707763671875, -119.098388671875, -119.23919677734375, -119.25577545166016, -119.19062805175781, -119.1864242553711, -119.1744613647461, -119.0733642578125, -119.2485580444336, -119.60472106933594, -119.41243743896484, -119.2848892211914, -119.11328125
43050000.0, -119.12445068359375, -119.05850982666016, -119.19645690917969, -119.24979400634766, -119.18434143066406, -119.34378814697266, -119.33109283447266, -119.19822692871094, -119.1040267944336, -119.16693115234375, -119.04963684082031, -119.18817138671875, -119.23844146728516, -119.35313415527344, -119.3159408569336, -119.11390686035156, -119.1137466430664, -119.23493957519531, -119.1818618774414, -119.22212982177734, -119.08897399902344
43100000.0, -119.14864349365234, -119.18062591552734, -119.23936462402344, -119.22563171386719, -119.16194915771484, -119.36669921875, -119.24149322509766, -119.1091537475586, -119.22664642333984, -119.31230163574219, -119.09065246582031, -119.27042388916016, -119.30793762207031, -119.08280944824219, -119.1719741821289, -119.181884765625, -119.10224914550781, -119.11151123046875, -119.35050201416016, -119.23582458496094, -119.1618881225586
43150000.0, -119.03288269042969, -119.16673278808594, -119.28550720214844, -119.16285705566406, -119.28285217285156, -119.3056869506836, -119.1317367553711, -119.43798828125, -119.2698974609375, -119.06005859375, -119.267578125, -119.29914855957031, -119.03358459472656, -119.24932861328125, -119.2174301147461, -119.27275085449219, -119.1059799194336, -119.07979583740234, -119.26802062988281, -119.35319519042969, -119.2493667602539
43200000.0, -119.2961196899414, -119.32108306884766, -119.15348815917969, -119.19099426269531, -119.21064758300781, -119.22440338134766, -119.1016616821289, -119.3119888305664, -119.2062759399414, -119.25813293457031, -119.36712646484375, -119.124755859375, -119.1130142211914, -119.3449935913086, -119.2420883178711, -119.25927734375, -119.1506576538086, -119.14701080322266, -119.40689849853516, -119.19392395019531, -119.2465591430664
43250000.0, -119.23042297363281, -119.0600357055664, -119.0548095703125, -119.33796691894531, -119.31417083740234, -119.39803314208984, -119.1675796508789, -119.23973083496094, -119.24357604980469, -119.35540771484375, -119.2417984008789, -119.30098724365234, -119.2940444946289, -119.2449722290039, -119.33170318603516, -119.17222595214844, -119.08143615722656, -119.15604400634766, -119.33198547363281, -119.10672760009766, -119.12165832519531
43300000.0, -119.3422622680664, -119.07051086425781, -119.1678237915039, -119.10530090332031, -119.17298889160156, -119.24742126464844, -119.2397232055664, -119.12469482421875, -119.2745590209961, -119.29447174072266, -119.19207763671875, -119.2571792602539, -119.07490539550781, -119.40119934082031, -119.15263366699219, -119.16583251953125, -119.19439697265625, -119.0906753540039, -119.22257995605469, -119.11570739746094, -119.377197265625
43350000.0, -119.20280456542969, -119.24507141113281, -119.11285400390625, -119.19682312011719, -119.0965805053711, -119.2156982421875, -119.10542297363281, -119.13273620605469, -119.05615234375, -119.15669250488281, -119.0955581665039, -119.10316467285156, -119.1683578491211, -119.1862564086914, -119.20033264160156, -119.14031982421875, -119.22737884521484, -119.02974700927734, -119.3507080078125, -119.26512145996094, -119.1631851196289
43400000.0, -119.152099609375, -119.1736068725586, -119.24068450927734, -119.20011901855469, -119.27757263183594, -119.21965026855469, -119.18431091308594, -119.25457763671875, -119.07596588134766, -119.26307678222656, -119.24124908447266, -119.2228775024414, -119.43318939208984, -119.1222152709961, -119.2421875, -119.12127685546875, -119.10881042480469, -119.2500991821289, -119.06353759765625, -119.19847106933594, -119.18434143066406
43450000.0, -119.0629653930664, -119.13851165771484, -119.23786926269531, -119.074951171875, -119.19500732421875, -119.27409362792969, -119.15804290771484, -119.03768157958984, -119.41746520996094, -119.17244720458984, -119.30534362792969, -119.05733489990234, -119.24028015136719, -119.10111999511719, -119.3664779663086, -119.0813217163086, -119.23896789550781, -119.40926361083984, -119.18416595458984, -119.12530517578125, -119.03083801269531
43500000.0, -119.18668365478516, -119.2535629272461, -119.15800476074219, -119.1646499633789, -119.1379623413086, -119.12603759765625, -119.28385925292969, -119.0984878540039, -118.98443603515625, -119.31705474853516, -119.2041244506836, -119.22178649902344, -119.12178039550781, -119.24699401855469, -119.25111389160156, -119.10664367675781, -119.20684814453125, -119.10966491699219, -119.1208724975586, -119.04902648925781, -119.05464172363281
43550000.0, -119.16656494140625, -119.17501068115234, -119.07733154296875, -119.19769287109375, -119.2877197265625, -119.22357177734375, -119.3185043334961, -119.25335693359375, -119.12931823730469, -119.0884780883789, -119.324951171875, -119.07914733886719, -119.22154235839844, -119.0882339477539, -119.15084075927734, -119.24288177490234, -119.280029296875, -119.13861083984375, -119.3304672241211, -119.2035903930664, -119.15399169921875
43600000.0, -119.1268539428711, -119.3187026977539, -119.08021545410156, -119.10301208496094, -119.3065414428711, -119.15738677978516, -119.2322006225586, -119.1538314819336, -119.24971008300781, -119.24589538574219, -119.32132720947266, -119.22444915771484, -119.23221588134766, -118.9538803100586, -119.27900695800781, -119.15936279296875, -119.2373275756836, -118.96302795410156, -119.1903076171875, -119.2375717163086, -119.168701171875
43650000.0, -119.0519790649414, -119.12457275390625, -119.339599609375, -119.20893859863281, -119.04954528808594, -119.22330474853516, -119.14286804199219, -119.06500244140625, -119.21761322021484, -119.18631744384766, -119.17982482910156, -119.131103515625, -119.14131164550781, -119.03434753417969, -119.1546401977539, -119.2225341796875, -119.19229888916016, -119.20063781738281, -119.24876403808594, -119.30023193359375, -118.83018493652344
43700000.0, -119.0208740234375, -119.07765197753906, -119.31672668457031, -119.0738525390625, -119.19667053222656, -119.07464599609375, -119.1061019897461, -119.06717681884766, -118.9759521484375, -119.179931640625, -119.20182800292969, -119.2062759399414, -119.13261413574219, -119.2282943725586, -118.90876770019531, -119.3076171875, -119.27830505371094, -119.26689147949219, -119.2248764038086, -119.2593765258789, -119.1767349243164
43750000.0, -119.14756774902344, -119.2330322265625, -119.02958679199219, -119.21745300292969, -119.32818603515625, -119.19083404541016, -119.1612548828125, -119.140869140625, -119.10147857666016, -119.1087417602539, -119.06888580322266, -119.17830657958984, -119.10408020019531, -119.07022857666016, -119.18656921386719, -119.2131576538086, -119.16378021240234, -119.22966003417969, -119.1086654663086, -119.15352630615234, -119.41754150390625
43800000.0, -119.1252212524414, -119.13077545166016, -119.27323150634766, -119.12440490722656, -119.1885986328125, -119.14327239990234, -119.1486587524414, -119.14643859863281, -119.1242446899414, -119.16068267822266, -119.20796203613281, -119.090087890625, -119.29676818847656, -119.2271499633789, -119.20860290527344, -119.17335510253906, -119.2103042602539, -119.23591613769531, -119.1744384765625, -119.2885971069336, -119.19881439208984
43850000.0, -119.11458587646484, -119.10920715332031, -119.09446716308594, -118.94224548339844, -119.0844497680664, -119.02962493896484, -119.08952331542969, -119.1146011352539, -119.288818359375, -119.1531753540039, -119.22061920166016, -119.11824035644531, -119.13961029052734, -119.00822448730469, -119.11319732666016, -119.25669860839844, -119.0674057006836, -119.0399398803711, -119.0906753540039, -119.18607330322266, -119.10555267333984
43900000.0, -119.1280517578125, -119.1484146118164, -119.13294982910156, -119.13285827636719, -119.09822082519531, -118.98789978027344, -119.02748107910156, -118.98506927490234, -119.1931381225586, -119.11134338378906, -119.08149719238281, -119.12271881103516, -119.13460540771484, -119.09993743896484, -119.16719818115234, -119.1626968383789, -119.1539077758789, -119.00398254394531, -119.16313171386719, -119.14461517333984, -119.00260925292969
43950000.0, -119.08369445800781, -119.08354187011719, -119.20707702636719, -119.0224380493164, -119.09001159667969, -119.07926940917969, -119.33431243896484, -119.11463928222656, -118.9903564453125, -119.1122817993164, -119.09993743896484, -119.22982025146484, -119.1872329711914, -119.07881164550781, -119.08834075927734, -119.19602966308594, -119.2910385131836, -119.38458251953125, -119.4338607788086, -119.19062805175781, -119.14002990722656
44000000.0, -119.22135925292969, -119.3824234008789, -119.2608642578125, -119.07342529296875, -119.1297378540039, -118.9666748046875, -119.15486907958984, -119.1603012084961, -119.1274642944336, -118.94480895996094, -119.56724548339844, -119.11128997802734, -119.2335205078125, -118.97314453125, -119.06715393066406, -119.1492919921875, -119.10892486572266, -119.15913391113281, -119.18901062011719, -119.09659576416016, -119.15152740478516
44050000.0, -119.11167907714844, -119.18414306640625, -119.01792907714844, -119.2835464477539, -119.1051025390625, -119.1258316040039, -119.0982666015625, -119.09246826171875, -119.0002670288086, -119.05496978759766, -119.32171630859375, -119.22062683105469, -119.19383239746094, -118.99267578125, -119.45100402832031, -119.26704406738281, -119.2617416381836, -119.17041015625, -119.26129150390625, -119.1537857055664, -119.23033142089844
44100000.0, -119.31385803222656, -118.9969482421875, -119.26155090332031, -119.02384948730469, -119.1414566040039, -119.2148666381836, -119.23786926269531, -119.2467269897461, -119.0942153930664, -119.22666931152344, -119.15483093261719, -119.3475112915039, -119.3153305053711, -119.38255310058594, -119.31260681152344, -119.29600524902344, -119.33172607421875, -119.1561050415039, -119.17445373535156, -119.12617492675781, -118.99656677246094
44150000.0, -119.29603576660156, -118.97998046875, -119.08772277832031, -119.11857604980469, -119.25907135009766, -119.19195556640625, -119.3169937133789, -119.21751403808594, -119.23738098144531, -119.27421569824219, -119.1995849609375, -119.08243560791016, -119.16414642333984, -119.0198974609375, -119.22737121582031, -119.28621673583984, -119.35142517089844, -119.24664306640625, -119.1213150024414, -119.29571533203125, -119.37506103515625
44200000.0, -119.13053131103516, -119.1395492553711, -119.20860290527344, -119.18043518066406, -119.13420104980469, -119.1600112915039, -119.1711196899414, -119.369384765625, -119.10980224609375, -119.22054290771484, -119.28768157958984, -119.0136489868164, -119.40144348144531, -119.13226318359375, -119.184326171875, -119.23442077636719, -119.10845947265625, -119.18440246582031, -119.12176513671875, -119.23388671875, -119.194580078125
44250000.0, -119.30622863769531, -119.23164367675781, -119.23506927490234, -119.35040283203125, -119.2862777709961, -119.13946533203125, -119.12577819824219, -118.9662094116211, -119.3237533569336, -119.19999694824219, -119.1927261352539, -119.23307800292969, -118.98338317871094, -119.138671875, -119.086669921875, -118.979248046875, -119.1658706665039, -119.24040222167969, -119.15763854980469, -119.11796569824219, -119.02925872802734
44300000.0, -119.25349426269531, -119.23258972167969, -119.0822525024414, -119.1861801147461, -119.12835693359375, -119.33100891113281, -119.2948226928711, -119.1079330444336, -119.0881576538086, -119.11197662353516, -119.41072082519531, -119.1506576538086, -119.3233413696289, -119.22731018066406, -119.24027252197266, -119.08290100097656, -119.32762145996094, -119.25865173339844, -119.26655578613281, -119.29132080078125, -119.16401672363281
44350000.0, -119.1034164428711, -119.35147857666016, -119.1519775390625, -119.02620697021484, -118.90128326416016, -119.12957763671875, -119.23394775390625, -119.11296081542969, -119.26080322265625, -119.11251068115234, -119.30287170410156, -119.17350769042969, -119.14862060546875, -119.27396392822266, -119.19828033447266, -119.20198059082031, -119.02702331542969, -119.18458557128906, -119.15916442871094, -119.15606689453125, -119.3854751586914
44400000.0, -119.30975341796875, -119.2798080444336, -119.41650390625, -119.10011291503906, -119.1559066772461, -119.18891906738281, -118.91156005859375, -119.18186950683594, -119.0181884765625, -119.16291809082031, -119.150634765625, -119.11277770996094, -119.28935241699219, -119.09001159667969, -119.1805191040039, -119.22906494140625, -119.408447265625, -119.1410903930664, -119.0086898803711, -119.21537017822266, -119.19401550292969
